dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds,_source_csv,_source_mtime,label_source_category,label_trust,is_ground_truth_labels,is_untrusted_labels,is_curated_labels,is_inferred_labels,is_synthetic,n_batches,zero_fraction,batch_silhouette,batch_silhouette_mixing,batch_knn_entropy,batch_metrics_mode,batch_metrics_n_used,batch_metrics_n_total,onboard_source_label_key,onboard_source_batch_key,onboard_source_label_ontology_key,onboard_source_label_ontology_nonnull_fraction,onboard_contract_label_key,onboard_contract_batch_key,ts2_ground_truth_evidence
scvi_pbmc12k,vae,nb,24,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-683.3224741320893,False,1199.0,1199.0,full,1199.0,1199.0,,none,672.6804076537577,60,2.1139612197875977,56.4443359375,0.6768763370782123,0.7525544756933656,0.3688182532787323,0.3688182532787323,0.30324187874794,0.338560487972487,0.0008177064656867,success,19.59535574913025,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,scvi,nb,4,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-677.4069213867188,False,1199.0,1199.0,full,1199.0,1199.0,,none,,60,,,0.6857410073468875,0.7949102279413932,0.4237684607505798,0.4237684607505798,0.3876861333847046,666.361572265625,0.0008126695390919,success,48.04504442214966,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,nb,8,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-682.4744270840121,False,1199.0,1199.0,full,1199.0,1199.0,,none,683.3679784626837,60,2.1545448303222656,56.3310546875,0.5241484316517545,0.7171364557974523,0.3470121026039123,0.3470121026039123,0.3167189359664917,0.3380092703818877,0.0006995474044587,success,19.231791496276852,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,scvi,nb,2,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-677.559814453125,False,1199.0,1199.0,full,1199.0,1199.0,,none,,60,,,0.6853547342888436,0.8000617009000589,0.5465273857116699,0.5465273857116699,0.4967610239982605,670.6675415039062,0.0008054132968626,success,64.13081693649292,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,nb,32,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-684.4832843083755,False,1199.0,1199.0,full,1199.0,1199.0,,none,673.4628153873344,60,2.1194543838500977,56.5009765625,0.6600135959435498,0.7350411117151185,0.3865259885787964,0.3865259885787964,0.333812266588211,0.3391590645603581,0.0007993488320808,success,19.89808559417725,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,nb,32,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-682.6108403018955,False,1199.0,1199.0,full,1199.0,1199.0,,none,683.5006273029445,60,2.1252565383911133,56.5009765625,0.7029252472597066,0.7864498051564349,0.3738648295402527,0.3738648295402527,0.3236926794052124,0.3382852363576483,0.0007776295006441,success,19.71696758270264,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,scvi,nb,2,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-678.8873291015625,False,1199.0,1199.0,full,1199.0,1199.0,,none,,60,,,0.6412427083426784,0.7696198007273712,0.5296788811683655,0.5296788811683655,0.4727793335914612,672.1862182617188,0.0008144112791966,success,48.03759407997131,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,nb,24,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-682.4940498103889,False,1199.0,1199.0,full,1199.0,1199.0,,none,683.320923258803,60,2.11916446685791,56.4443359375,0.5191961434814966,0.7184932293460139,0.3048546612262726,0.3048546612262726,0.2698806226253509,0.3380456188005442,0.0008034456713452,success,19.8401620388031,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,nb,16,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-683.6680133428248,False,1199.0,1199.0,full,1199.0,1199.0,,none,672.8529922701698,60,2.140866279602051,56.3876953125,0.5221233390976009,0.7052996959234246,0.3448534309864044,0.3448534309864044,0.2945079803466797,0.3387647261462478,0.0007497369676679,success,19.98024034500122,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,nb,16,9,11989,1199,test,2000,42,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-682.7510448770786,False,1199.0,1199.0,full,1199.0,1199.0,,none,683.6245104461237,60,2.112150192260742,56.3876953125,0.6749427043730956,0.7788532332739816,0.3781284689903259,0.3781284689903259,0.3274557590484619,0.33824673091202,0.0007228918558194,success,19.95588850975037,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
scvi_pbmc12k,vae,nb,8,9,11989,1199,test,2000,43,batch,labels,provided:labels,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-683.7342633143179,False,1199.0,1199.0,full,1199.0,1199.0,,none,673.0185284713987,60,2.114983558654785,56.3310546875,0.5325433135397654,0.7063997160135902,0.3100758194923401,0.3100758194923401,0.2576043009757995,0.3386008789431959,0.0008132078293048,success,19.1034095287323,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/global/tables/phase2_scvi_pbmc12k_results.csv,1774884167.293721,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,32,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.2867534483746,100,2.1986799240112305,84.3291015625,0.3542121078793893,0.528563423879629,0.2217353582382202,0.2217353582382202,0.053394928574562,0.6419476499924293,0.0032460705876152,success,10.67703413963318,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,48,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1371.9028771927942,100,2.198514938354492,84.4423828125,0.2933912387755992,0.4826904598405074,0.2619843184947967,0.2619843184947967,0.0015042225131765,0.6445340474883279,0.0032426362558925,success,10.447967767715454,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,48,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1315.8811728229452,100,2.1999940872192383,84.4423828125,0.3666597933157062,0.5242446252386243,0.2198783010244369,0.2198783010244369,0.0395974591374397,0.6425222959710565,0.0032138765844854,success,10.71215796470642,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,32,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.0899211059125,100,2.190500259399414,84.3291015625,0.2727770547408358,0.475946677168393,0.2257419973611831,0.2257419973611831,0.0186810549348592,0.6606398303430159,0.003024331581329,success,10.720189571380615,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,32,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1365.9874352535485,100,2.220536231994629,84.3291015625,0.2503489217141689,0.4471519699513702,0.2173813134431839,0.2173813134431839,0.0212819594889879,0.6423463181698279,0.0032060288796415,success,10.89354395866394,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,24,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1368.238061702295,100,2.210205078125,84.2724609375,0.3089717469696167,0.4974323522280109,0.2227798998355865,0.2227798998355865,0.0199932400137186,0.6422008062020327,0.0029340182693906,success,10.636321306228638,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,24,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1309.3004204047904,100,2.121659278869629,84.2724609375,0.3167028814436454,0.5002894226295572,0.2447157651185989,0.2447157651185989,0.037762377411127,0.6583182148007682,0.0031293247834617,success,10.483531713485718,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,64,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.1374122703469,100,2.230440139770508,84.5556640625,0.3730298754666954,0.5343587190823212,0.2403135150671005,0.2403135150671005,0.0263705309480428,0.642152264222994,0.0028073070777499,success,10.907172203063965,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,24,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1315.424037388393,100,2.192572593688965,84.2724609375,0.3137043555348918,0.5059159001537898,0.2222274392843246,0.2222274392843246,0.0424436777830123,0.6427826305012126,0.003315253872799,success,10.864286661148071,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,20,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1309.6779002654246,100,2.1971311569213867,84.244140625,0.2985844846352692,0.5113895473992975,0.2159474343061447,0.2159474343061447,0.032186459749937,0.6583449366765145,0.0032450620517207,success,10.761328220367432,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,20,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1370.3170416416267,100,2.1956748962402344,84.244140625,0.2551003975870615,0.4675814790287699,0.2136321663856506,0.2136321663856506,0.0170972421765327,0.6431354727500525,0.0032532254161321,success,10.392690658569336,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,20,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.1658962375516,100,2.182000160217285,84.244140625,0.3565357234708501,0.5150324795870619,0.2073316574096679,0.2073316574096679,0.0389542616903781,0.6431600543168875,0.0032195551379673,success,10.56546711921692,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,48,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1309.2574422647665,100,2.189023017883301,84.4423828125,0.2884091168059788,0.4898705607649201,0.2383158206939697,0.2383158206939697,0.0305819567292928,0.6578100738507924,0.0032247126036196,success,10.846349716186523,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,8,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1257.6749267578125,,,,,,,,none,,100,,,0.3175356744079455,0.5447061864168928,0.1936653405427932,0.1936653405427932,0.059308748692274,1241.2513427734375,0.0026050268422451,success,21.134800910949707,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,64,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1370.9613077352335,100,2.2199478149414062,84.5556640625,0.2945416524948666,0.4718045114650356,0.2384968847036361,0.2384968847036361,0.0212863590568304,0.6434292795457246,0.0032589454402905,success,10.998062133789062,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,64,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1311.335443405878,100,2.1971540451049805,84.5556640625,0.3248237326268295,0.5204400113403543,0.2396985590457916,0.2396985590457916,0.0335517562925815,0.6592862223967527,0.0032943636338886,success,10.625836610794067,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,2,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1257.6478271484375,,,,,,,,none,,100,,,0.4085727301246369,0.6205983198784999,0.3941241502761841,0.3941241502761841,0.0966639667749404,1250.9017333984375,0.0029026480363737,success,22.82313108444214,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,2,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1260.76904296875,,,,,,,,none,,100,,,0.3898983861218426,0.5780570766922372,0.3760195970535278,0.3760195970535278,0.0581491626799106,1254.4022216796875,0.0029925995830822,success,21.50176787376404,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,2,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1288.85888671875,,,,,,,,none,,100,,,0.4136760992325668,0.6143395151478521,0.3952562212944031,0.3952562212944031,0.0889072939753532,1282.2105712890625,0.0025345491645388,success,21.79863953590393,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,4,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1254.7003173828125,,,,,,,,none,,100,,,0.328372441823737,0.5466834317852133,0.2550386786460876,0.2550386786460876,0.0708012655377388,1244.051513671875,0.001412859478864,success,21.467342853546143,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,4,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1258.5201416015625,,,,,,,,none,,100,,,0.3106916402479293,0.5194902712145425,0.2482093870639801,0.2482093870639801,0.0584080666303634,1247.426025390625,0.0030404379343355,success,21.272014379501343,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,4,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1288.0360107421875,,,,,,,,none,,100,,,0.3726582535313251,0.5668031796336525,0.2542026937007904,0.2542026937007904,0.1019997522234916,1276.989013671875,0.0011156152332531,success,21.58221244812012,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,6,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1255.0421142578125,,,,,,,,none,,100,,,0.3552083487710126,0.544243075115441,0.2234589904546737,0.2234589904546737,0.0617173723876476,1241.6680908203125,0.0027414825071736,success,21.478445053100582,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,6,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1259.801025390625,,,,,,,,none,,100,,,0.3294197411027216,0.5426371257654848,0.2203246802091598,0.2203246802091598,0.0608177483081817,1245.75,0.0025867668295374,success,21.572123050689697,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,6,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1288.923095703125,,,,,,,,none,,100,,,0.3964600761692868,0.5876836980053846,0.2135751694440841,0.2135751694440841,0.0672191753983497,1274.7821044921875,0.0031810186559465,success,21.03915810585022,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,scvi,nb,8,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,-1262.8704833984375,,,,,,,,none,,100,,,0.27885308224983,0.505500229520422,0.1814043670892715,0.1814043670892715,0.0406473651528358,1245.6180419921875,0.0028444067165222,success,21.37271285057068,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,16,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1310.6600663740555,100,2.188650131225586,84.2158203125,0.2777622945991145,0.4787138557715769,0.2211968302726745,0.2211968302726745,0.0056129251606762,0.6585994956694243,0.003065892407225,success,10.600789070129396,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,6,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1308.4244246150984,100,2.1824398040771484,84.14501953125,0.3291641699129788,0.5091640774748278,0.2140275239944458,0.2140275239944458,0.0499732382595539,0.6602659290963477,0.0030860919409745,success,9.955459117889404,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,16,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1369.7457937163747,100,2.203857421875,84.2158203125,0.250043496773122,0.461982834885495,0.2095529437065124,0.2095529437065124,-0.0115836933255195,0.6431115188878098,0.0031744889480434,success,12.27575182914734,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,zinb,4,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1367.7153816642342,100,2.190182685852051,84.130859375,0.255838627290831,0.4570862134962652,0.2390186488628387,0.2390186488628387,0.0125475525856018,0.6427068559678046,0.0032826593316174,success,10.231621980667114,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,32,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1368.6464007590716,100,2.2041807174682617,56.5009765625,0.2815624421194052,0.4623896699317811,0.2353036105632782,0.2353036105632782,0.0147682297974824,0.6428558243500008,0.0031237290362847,success,10.02184772491455,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,32,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1313.5430756174164,100,2.184375762939453,56.5009765625,0.2870954912289269,0.4874452540732047,0.2045783102512359,0.2045783102512359,0.0357663556933403,0.6600145551311227,0.0032519597583293,success,9.424253702163696,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,48,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1317.4965252439615,100,2.205425262451172,56.6142578125,0.3135270354126124,0.5041446533159295,0.2247140854597091,0.2247140854597091,0.0415160208940506,0.6452018277985709,0.0032198175611113,success,9.456455945968628,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,48,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1371.8227945963542,100,2.206785202026367,56.6142578125,0.261842712776882,0.455852249586068,0.2341264933347702,0.2341264933347702,0.0163275096565485,0.6444205052250034,0.0030521824872215,success,10.128029823303224,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
